name,type,color,_igraph_index,id
a_10000,FALSE,red,0,0
a_100047,FALSE,red,1,1
a_100083,FALSE,red,2,2
a_100116,FALSE,red,3,3
a_100165,FALSE,red,4,4
a_100192,FALSE,red,5,5
a_100210,FALSE,red,6,6
a_100225,FALSE,red,7,7
a_100227,FALSE,red,8,8
a_100244,FALSE,red,9,9
a_100258,FALSE,red,10,10
a_10026,FALSE,red,11,11
a_100316,FALSE,red,12,12
a_100322,FALSE,red,13,13
a_100335,FALSE,red,14,14
a_100354,FALSE,red,15,15
a_100364,FALSE,red,16,16
a_100442,FALSE,red,17,17
a_100451,FALSE,red,18,18
a_100462,FALSE,red,19,19
a_100472,FALSE,red,20,20
a_100473,FALSE,red,21,21
a_100494,FALSE,red,22,22
a_100517,FALSE,red,23,23
a_100538,FALSE,red,24,24
a_100554,FALSE,red,25,25
a_100607,FALSE,red,26,26
a_10064,FALSE,red,27,27
a_10066,FALSE,red,28,28
a_100667,FALSE,red,29,29
a_10067,FALSE,red,30,30
a_100679,FALSE,red,31,31
a_100685,FALSE,red,32,32
a_100726,FALSE,red,33,33
a_100752,FALSE,red,34,34
a_100800,FALSE,red,35,35
a_100826,FALSE,red,36,36
a_1009,FALSE,red,37,37
a_100904,FALSE,red,38,38
a_100907,FALSE,red,39,39
a_100915,FALSE,red,40,40
a_100938,FALSE,red,41,41
a_100942,FALSE,red,42,42
a_100983,FALSE,red,43,43
a_10103,FALSE,red,44,44
a_101033,FALSE,red,45,45
a_10106,FALSE,red,46,46
a_101069,FALSE,red,47,47
a_101084,FALSE,red,48,48
a_101117,FALSE,red,49,49
a_101133,FALSE,red,50,50
a_101190,FALSE,red,51,51
a_101202,FALSE,red,52,52
a_101297,FALSE,red,53,53
a_1013,FALSE,red,54,54
a_101332,FALSE,red,55,55
a_101338,FALSE,red,56,56
a_101339,FALSE,red,57,57
a_10134,FALSE,red,58,58
a_101352,FALSE,red,59,59
a_101367,FALSE,red,60,60
a_101413,FALSE,red,61,61
a_101428,FALSE,red,62,62
a_10143,FALSE,red,63,63
a_1015,FALSE,red,64,64
a_10154,FALSE,red,65,65
a_101569,FALSE,red,66,66
a_101588,FALSE,red,67,67
a_101633,FALSE,red,68,68
a_101640,FALSE,red,69,69
a_101737,FALSE,red,70,70
a_10174,FALSE,red,71,71
a_101747,FALSE,red,72,72
a_101802,FALSE,red,73,73
a_10186,FALSE,red,74,74
a_101862,FALSE,red,75,75
a_10187,FALSE,red,76,76
a_101900,FALSE,red,77,77
a_10209,FALSE,red,78,78
a_10239,FALSE,red,79,79
a_10240,FALSE,red,80,80
a_10242,FALSE,red,81,81
a_10243,FALSE,red,82,82
a_10268,FALSE,red,83,83
a_10287,FALSE,red,84,84
a_1029,FALSE,red,85,85
a_10297,FALSE,red,86,86
a_10300,FALSE,red,87,87
a_10304,FALSE,red,88,88
a_1031,FALSE,red,89,89
a_10315,FALSE,red,90,90
a_10378,FALSE,red,91,91
a_10381,FALSE,red,92,92
a_10384,FALSE,red,93,93
a_10385,FALSE,red,94,94
a_10415,FALSE,red,95,95
a_10467,FALSE,red,96,96
a_1048,FALSE,red,97,97
a_1049,FALSE,red,98,98
a_10506,FALSE,red,99,99
a_1051,FALSE,red,100,100
a_10531,FALSE,red,101,101
a_10538,FALSE,red,102,102
a_10541,FALSE,red,103,103
a_10572,FALSE,red,104,104
a_10581,FALSE,red,105,105
a_10586,FALSE,red,106,106
a_10601,FALSE,red,107,107
a_10628,FALSE,red,108,108
a_10634,FALSE,red,109,109
a_1064,FALSE,red,110,110
a_10641,FALSE,red,111,111
a_10649,FALSE,red,112,112
a_10656,FALSE,red,113,113
a_10670,FALSE,red,114,114
a_10732,FALSE,red,115,115
a_1075,FALSE,red,116,116
a_10755,FALSE,red,117,117
a_10759,FALSE,red,118,118
a_10783,FALSE,red,119,119
a_10804,FALSE,red,120,120
a_10859,FALSE,red,121,121
a_10866,FALSE,red,122,122
a_10875,FALSE,red,123,123
a_10896,FALSE,red,124,124
a_10925,FALSE,red,125,125
a_10949,FALSE,red,126,126
a_10953,FALSE,red,127,127
a_10964,FALSE,red,128,128
a_10974,FALSE,red,129,129
a_10978,FALSE,red,130,130
a_11021,FALSE,red,131,131
a_11051,FALSE,red,132,132
a_11061,FALSE,red,133,133
a_11063,FALSE,red,134,134
a_11065,FALSE,red,135,135
a_11068,FALSE,red,136,136
a_11079,FALSE,red,137,137
a_1108,FALSE,red,138,138
a_11089,FALSE,red,139,139
a_11092,FALSE,red,140,140
a_11101,FALSE,red,141,141
a_11103,FALSE,red,142,142
a_11115,FALSE,red,143,143
a_11131,FALSE,red,144,144
a_11142,FALSE,red,145,145
a_11150,FALSE,red,146,146
a_11152,FALSE,red,147,147
a_11154,FALSE,red,148,148
a_1116,FALSE,red,149,149
a_11167,FALSE,red,150,150
a_1118,FALSE,red,151,151
a_11181,FALSE,red,152,152
a_11225,FALSE,red,153,153
a_11229,FALSE,red,154,154
a_11277,FALSE,red,155,155
a_11281,FALSE,red,156,156
a_11293,FALSE,red,157,157
a_11297,FALSE,red,158,158
a_11299,FALSE,red,159,159
a_11300,FALSE,red,160,160
a_11314,FALSE,red,161,161
a_11324,FALSE,red,162,162
a_11331,FALSE,red,163,163
a_11333,FALSE,red,164,164
a_11353,FALSE,red,165,165
a_11370,FALSE,red,166,166
a_11383,FALSE,red,167,167
a_11391,FALSE,red,168,168
a_11413,FALSE,red,169,169
a_11422,FALSE,red,170,170
a_11442,FALSE,red,171,171
a_11444,FALSE,red,172,172
a_11463,FALSE,red,173,173
a_11479,FALSE,red,174,174
a_11491,FALSE,red,175,175
a_11527,FALSE,red,176,176
a_11542,FALSE,red,177,177
a_11547,FALSE,red,178,178
a_11564,FALSE,red,179,179
a_11569,FALSE,red,180,180
a_11578,FALSE,red,181,181
a_11581,FALSE,red,182,182
a_11593,FALSE,red,183,183
a_11618,FALSE,red,184,184
a_11620,FALSE,red,185,185
a_11628,FALSE,red,186,186
a_11630,FALSE,red,187,187
a_11632,FALSE,red,188,188
a_11635,FALSE,red,189,189
a_1165,FALSE,red,190,190
a_11657,FALSE,red,191,191
a_11666,FALSE,red,192,192
a_11671,FALSE,red,193,193
a_11694,FALSE,red,194,194
a_11708,FALSE,red,195,195
a_11723,FALSE,red,196,196
a_11728,FALSE,red,197,197
a_11731,FALSE,red,198,198
a_11739,FALSE,red,199,199
a_1174,FALSE,red,200,200
a_11743,FALSE,red,201,201
a_11763,FALSE,red,202,202
a_11782,FALSE,red,203,203
a_11801,FALSE,red,204,204
a_11821,FALSE,red,205,205
a_11828,FALSE,red,206,206
a_11835,FALSE,red,207,207
a_11836,FALSE,red,208,208
a_11863,FALSE,red,209,209
a_11874,FALSE,red,210,210
a_11911,FALSE,red,211,211
a_11914,FALSE,red,212,212
a_11927,FALSE,red,213,213
a_11946,FALSE,red,214,214
a_1197,FALSE,red,215,215
a_11983,FALSE,red,216,216
a_11993,FALSE,red,217,217
a_12065,FALSE,red,218,218
a_12093,FALSE,red,219,219
a_12127,FALSE,red,220,220
a_1213,FALSE,red,221,221
a_1214,FALSE,red,222,222
a_1216,FALSE,red,223,223
a_12321,FALSE,red,224,224
a_12331,FALSE,red,225,225
a_12372,FALSE,red,226,226
a_1239,FALSE,red,227,227
a_12404,FALSE,red,228,228
a_12450,FALSE,red,229,229
a_1246,FALSE,red,230,230
a_12466,FALSE,red,231,231
a_12468,FALSE,red,232,232
a_12473,FALSE,red,233,233
a_12488,FALSE,red,234,234
a_12490,FALSE,red,235,235
a_12507,FALSE,red,236,236
a_12517,FALSE,red,237,237
a_12518,FALSE,red,238,238
a_1252,FALSE,red,239,239
a_12525,FALSE,red,240,240
a_12540,FALSE,red,241,241
a_12542,FALSE,red,242,242
a_12569,FALSE,red,243,243
a_12573,FALSE,red,244,244
a_12584,FALSE,red,245,245
a_12592,FALSE,red,246,246
a_12613,FALSE,red,247,247
a_12622,FALSE,red,248,248
a_12632,FALSE,red,249,249
a_12633,FALSE,red,250,250
a_12634,FALSE,red,251,251
a_1267,FALSE,red,252,252
a_12671,FALSE,red,253,253
a_12684,FALSE,red,254,254
a_12702,FALSE,red,255,255
a_12731,FALSE,red,256,256
a_12741,FALSE,red,257,257
a_12746,FALSE,red,258,258
a_12763,FALSE,red,259,259
a_12810,FALSE,red,260,260
a_12834,FALSE,red,261,261
a_12844,FALSE,red,262,262
a_12847,FALSE,red,263,263
a_12863,FALSE,red,264,264
a_12895,FALSE,red,265,265
a_12900,FALSE,red,266,266
a_12911,FALSE,red,267,267
a_12931,FALSE,red,268,268
a_12933,FALSE,red,269,269
a_12995,FALSE,red,270,270
a_13022,FALSE,red,271,271
a_13047,FALSE,red,272,272
a_13050,FALSE,red,273,273
a_13056,FALSE,red,274,274
a_13063,FALSE,red,275,275
a_13069,FALSE,red,276,276
a_13081,FALSE,red,277,277
a_13082,FALSE,red,278,278
a_13112,FALSE,red,279,279
a_13120,FALSE,red,280,280
a_13128,FALSE,red,281,281
a_13163,FALSE,red,282,282
a_13185,FALSE,red,283,283
a_13190,FALSE,red,284,284
a_13204,FALSE,red,285,285
a_13231,FALSE,red,286,286
a_13246,FALSE,red,287,287
a_13251,FALSE,red,288,288
a_13259,FALSE,red,289,289
a_13268,FALSE,red,290,290
a_13310,FALSE,red,291,291
a_13319,FALSE,red,292,292
a_13325,FALSE,red,293,293
a_13342,FALSE,red,294,294
a_1335,FALSE,red,295,295
a_13365,FALSE,red,296,296
a_13372,FALSE,red,297,297
a_13374,FALSE,red,298,298
a_13425,FALSE,red,299,299
a_13440,FALSE,red,300,300
a_13468,FALSE,red,301,301
a_13477,FALSE,red,302,302
a_13507,FALSE,red,303,303
a_13517,FALSE,red,304,304
a_1352,FALSE,red,305,305
a_13522,FALSE,red,306,306
a_13567,FALSE,red,307,307
a_13607,FALSE,red,308,308
a_13619,FALSE,red,309,309
a_13624,FALSE,red,310,310
a_13628,FALSE,red,311,311
a_13630,FALSE,red,312,312
a_13637,FALSE,red,313,313
a_13640,FALSE,red,314,314
a_13678,FALSE,red,315,315
a_13684,FALSE,red,316,316
a_13694,FALSE,red,317,317
a_13696,FALSE,red,318,318
a_13700,FALSE,red,319,319
a_13718,FALSE,red,320,320
a_13732,FALSE,red,321,321
a_13734,FALSE,red,322,322
a_1374,FALSE,red,323,323
a_13761,FALSE,red,324,324
a_13779,FALSE,red,325,325
a_1378,FALSE,red,326,326
a_13787,FALSE,red,327,327
a_13789,FALSE,red,328,328
a_13794,FALSE,red,329,329
a_13796,FALSE,red,330,330
a_13806,FALSE,red,331,331
a_13863,FALSE,red,332,332
a_13867,FALSE,red,333,333
a_13868,FALSE,red,334,334
a_13872,FALSE,red,335,335
a_13873,FALSE,red,336,336
a_13883,FALSE,red,337,337
a_13907,FALSE,red,338,338
a_13911,FALSE,red,339,339
a_13945,FALSE,red,340,340
a_13953,FALSE,red,341,341
a_13977,FALSE,red,342,342
a_14006,FALSE,red,343,343
a_14040,FALSE,red,344,344
a_1405,FALSE,red,345,345
a_14058,FALSE,red,346,346
a_14063,FALSE,red,347,347
a_14068,FALSE,red,348,348
a_14069,FALSE,red,349,349
a_1407,FALSE,red,350,350
a_14083,FALSE,red,351,351
a_14125,FALSE,red,352,352
a_14141,FALSE,red,353,353
a_14151,FALSE,red,354,354
a_14184,FALSE,red,355,355
a_14198,FALSE,red,356,356
a_14206,FALSE,red,357,357
a_14225,FALSE,red,358,358
a_14241,FALSE,red,359,359
a_1425,FALSE,red,360,360
a_14255,FALSE,red,361,361
a_14256,FALSE,red,362,362
a_14261,FALSE,red,363,363
a_14263,FALSE,red,364,364
a_14278,FALSE,red,365,365
a_14287,FALSE,red,366,366
a_14300,FALSE,red,367,367
a_14306,FALSE,red,368,368
a_1431,FALSE,red,369,369
a_14314,FALSE,red,370,370
a_14315,FALSE,red,371,371
a_14337,FALSE,red,372,372
a_14339,FALSE,red,373,373
a_14345,FALSE,red,374,374
a_14346,FALSE,red,375,375
a_1436,FALSE,red,376,376
a_1438,FALSE,red,377,377
a_14382,FALSE,red,378,378
a_14389,FALSE,red,379,379
a_14405,FALSE,red,380,380
a_14432,FALSE,red,381,381
a_14437,FALSE,red,382,382
a_14441,FALSE,red,383,383
a_14460,FALSE,red,384,384
a_14463,FALSE,red,385,385
a_14472,FALSE,red,386,386
a_14519,FALSE,red,387,387
a_14532,FALSE,red,388,388
a_1454,FALSE,red,389,389
a_14541,FALSE,red,390,390
a_14557,FALSE,red,391,391
a_14581,FALSE,red,392,392
a_14583,FALSE,red,393,393
a_14586,FALSE,red,394,394
a_14606,FALSE,red,395,395
a_14617,FALSE,red,396,396
a_14632,FALSE,red,397,397
a_14637,FALSE,red,398,398
a_14660,FALSE,red,399,399
a_14685,FALSE,red,400,400
a_14704,FALSE,red,401,401
a_14706,FALSE,red,402,402
a_14716,FALSE,red,403,403
a_1472,FALSE,red,404,404
a_14721,FALSE,red,405,405
a_14723,FALSE,red,406,406
a_14734,FALSE,red,407,407
a_14757,FALSE,red,408,408
a_14799,FALSE,red,409,409
a_14800,FALSE,red,410,410
a_14801,FALSE,red,411,411
a_14807,FALSE,red,412,412
a_14808,FALSE,red,413,413
a_14847,FALSE,red,414,414
a_14849,FALSE,red,415,415
a_14854,FALSE,red,416,416
a_14858,FALSE,red,417,417
a_14872,FALSE,red,418,418
a_14881,FALSE,red,419,419
a_14887,FALSE,red,420,420
a_14893,FALSE,red,421,421
a_14906,FALSE,red,422,422
a_14909,FALSE,red,423,423
a_14919,FALSE,red,424,424
a_14922,FALSE,red,425,425
a_14974,FALSE,red,426,426
a_14978,FALSE,red,427,427
a_14979,FALSE,red,428,428
a_14995,FALSE,red,429,429
a_14998,FALSE,red,430,430
a_15027,FALSE,red,431,431
a_15031,FALSE,red,432,432
a_15045,FALSE,red,433,433
a_15069,FALSE,red,434,434
a_15076,FALSE,red,435,435
a_15088,FALSE,red,436,436
a_15093,FALSE,red,437,437
a_15110,FALSE,red,438,438
a_15121,FALSE,red,439,439
a_15148,FALSE,red,440,440
a_15156,FALSE,red,441,441
a_15167,FALSE,red,442,442
a_15168,FALSE,red,443,443
a_15170,FALSE,red,444,444
a_15180,FALSE,red,445,445
a_15212,FALSE,red,446,446
a_15245,FALSE,red,447,447
a_1526,FALSE,red,448,448
a_15280,FALSE,red,449,449
a_15327,FALSE,red,450,450
a_15329,FALSE,red,451,451
a_15337,FALSE,red,452,452
a_15351,FALSE,red,453,453
a_15455,FALSE,red,454,454
a_15463,FALSE,red,455,455
a_1547,FALSE,red,456,456
a_15482,FALSE,red,457,457
a_15491,FALSE,red,458,458
a_15522,FALSE,red,459,459
a_15527,FALSE,red,460,460
a_15535,FALSE,red,461,461
a_15561,FALSE,red,462,462
a_1557,FALSE,red,463,463
a_15570,FALSE,red,464,464
a_15582,FALSE,red,465,465
a_15618,FALSE,red,466,466
a_15622,FALSE,red,467,467
a_15646,FALSE,red,468,468
a_1566,FALSE,red,469,469
a_15664,FALSE,red,470,470
a_15704,FALSE,red,471,471
a_1571,FALSE,red,472,472
a_15719,FALSE,red,473,473
a_15726,FALSE,red,474,474
a_15732,FALSE,red,475,475
a_15749,FALSE,red,476,476
a_15754,FALSE,red,477,477
a_15755,FALSE,red,478,478
a_15781,FALSE,red,479,479
a_15816,FALSE,red,480,480
a_15843,FALSE,red,481,481
a_15861,FALSE,red,482,482
a_15867,FALSE,red,483,483
a_15875,FALSE,red,484,484
a_1589,FALSE,red,485,485
a_15902,FALSE,red,486,486
a_15915,FALSE,red,487,487
a_1592,FALSE,red,488,488
a_15929,FALSE,red,489,489
a_15943,FALSE,red,490,490
a_15953,FALSE,red,491,491
a_15955,FALSE,red,492,492
a_15963,FALSE,red,493,493
a_16004,FALSE,red,494,494
a_16040,FALSE,red,495,495
a_16069,FALSE,red,496,496
a_16081,FALSE,red,497,497
a_16132,FALSE,red,498,498
a_16146,FALSE,red,499,499
a_16147,FALSE,red,500,500
a_16148,FALSE,red,501,501
a_16158,FALSE,red,502,502
a_16172,FALSE,red,503,503
a_16185,FALSE,red,504,504
a_16194,FALSE,red,505,505
a_16196,FALSE,red,506,506
a_16200,FALSE,red,507,507
a_16202,FALSE,red,508,508
a_16216,FALSE,red,509,509
a_16226,FALSE,red,510,510
a_16234,FALSE,red,511,511
a_16239,FALSE,red,512,512
a_16250,FALSE,red,513,513
a_16261,FALSE,red,514,514
a_16290,FALSE,red,515,515
a_16311,FALSE,red,516,516
a_16316,FALSE,red,517,517
a_16320,FALSE,red,518,518
a_1633,FALSE,red,519,519
a_16333,FALSE,red,520,520
a_16345,FALSE,red,521,521
a_16376,FALSE,red,522,522
a_16387,FALSE,red,523,523
a_16388,FALSE,red,524,524
a_16395,FALSE,red,525,525
a_16406,FALSE,red,526,526
a_16418,FALSE,red,527,527
a_16421,FALSE,red,528,528
a_16440,FALSE,red,529,529
a_16446,FALSE,red,530,530
a_16451,FALSE,red,531,531
a_16455,FALSE,red,532,532
a_16467,FALSE,red,533,533
a_1648,FALSE,red,534,534
a_16480,FALSE,red,535,535
a_16498,FALSE,red,536,536
a_16501,FALSE,red,537,537
a_16521,FALSE,red,538,538
a_16530,FALSE,red,539,539
a_16534,FALSE,red,540,540
a_1654,FALSE,red,541,541
a_16551,FALSE,red,542,542
a_16572,FALSE,red,543,543
a_16581,FALSE,red,544,544
a_16583,FALSE,red,545,545
a_16617,FALSE,red,546,546
a_1687,FALSE,red,547,547
a_16883,FALSE,red,548,548
a_16937,FALSE,red,549,549
a_16940,FALSE,red,550,550
a_1697,FALSE,red,551,551
a_17248,FALSE,red,552,552
a_17265,FALSE,red,553,553
a_17299,FALSE,red,554,554
a_17329,FALSE,red,555,555
a_17359,FALSE,red,556,556
a_17382,FALSE,red,557,557
a_17386,FALSE,red,558,558
a_17432,FALSE,red,559,559
a_17828,FALSE,red,560,560
a_1788,FALSE,red,561,561
a_17917,FALSE,red,562,562
a_17921,FALSE,red,563,563
a_17953,FALSE,red,564,564
a_18007,FALSE,red,565,565
a_18127,FALSE,red,566,566
a_18129,FALSE,red,567,567
a_18131,FALSE,red,568,568
a_18138,FALSE,red,569,569
a_18161,FALSE,red,570,570
a_18217,FALSE,red,571,571
a_18336,FALSE,red,572,572
a_18443,FALSE,red,573,573
a_18449,FALSE,red,574,574
a_18513,FALSE,red,575,575
a_1855,FALSE,red,576,576
a_18593,FALSE,red,577,577
a_18784,FALSE,red,578,578
a_18785,FALSE,red,579,579
a_18834,FALSE,red,580,580
a_18843,FALSE,red,581,581
a_18851,FALSE,red,582,582
a_18861,FALSE,red,583,583
a_18976,FALSE,red,584,584
a_19052,FALSE,red,585,585
a_1907,FALSE,red,586,586
a_19076,FALSE,red,587,587
a_19094,FALSE,red,588,588
a_19116,FALSE,red,589,589
a_19121,FALSE,red,590,590
a_19153,FALSE,red,591,591
a_19199,FALSE,red,592,592
a_1923,FALSE,red,593,593
a_19260,FALSE,red,594,594
a_1941,FALSE,red,595,595
a_19428,FALSE,red,596,596
a_1949,FALSE,red,597,597
a_1968,FALSE,red,598,598
a_19729,FALSE,red,599,599
a_19748,FALSE,red,600,600
a_19760,FALSE,red,601,601
a_19767,FALSE,red,602,602
a_19799,FALSE,red,603,603
a_19884,FALSE,red,604,604
a_19899,FALSE,red,605,605
a_1991,FALSE,red,606,606
a_1992,FALSE,red,607,607
a_19922,FALSE,red,608,608
a_19971,FALSE,red,609,609
a_19974,FALSE,red,610,610
a_20023,FALSE,red,611,611
a_20036,FALSE,red,612,612
a_20106,FALSE,red,613,613
a_20269,FALSE,red,614,614
a_20303,FALSE,red,615,615
a_20373,FALSE,red,616,616
a_20377,FALSE,red,617,617
a_20469,FALSE,red,618,618
a_20482,FALSE,red,619,619
a_20491,FALSE,red,620,620
a_20497,FALSE,red,621,621
a_20618,FALSE,red,622,622
a_20619,FALSE,red,623,623
a_20643,FALSE,red,624,624
a_20744,FALSE,red,625,625
a_20780,FALSE,red,626,626
a_20783,FALSE,red,627,627
a_20802,FALSE,red,628,628
a_20815,FALSE,red,629,629
a_20816,FALSE,red,630,630
a_20826,FALSE,red,631,631
a_20843,FALSE,red,632,632
a_20849,FALSE,red,633,633
a_20969,FALSE,red,634,634
a_20970,FALSE,red,635,635
a_2098,FALSE,red,636,636
a_20990,FALSE,red,637,637
a_20997,FALSE,red,638,638
a_21113,FALSE,red,639,639
a_21130,FALSE,red,640,640
a_21137,FALSE,red,641,641
a_21143,FALSE,red,642,642
a_21199,FALSE,red,643,643
a_21203,FALSE,red,644,644
a_21228,FALSE,red,645,645
a_21240,FALSE,red,646,646
a_21246,FALSE,red,647,647
a_21252,FALSE,red,648,648
a_2126,FALSE,red,649,649
a_21286,FALSE,red,650,650
a_21300,FALSE,red,651,651
a_21302,FALSE,red,652,652
a_21325,FALSE,red,653,653
a_21327,FALSE,red,654,654
a_2133,FALSE,red,655,655
a_21374,FALSE,red,656,656
a_21377,FALSE,red,657,657
a_21380,FALSE,red,658,658
a_2144,FALSE,red,659,659
a_2146,FALSE,red,660,660
a_21462,FALSE,red,661,661
a_21494,FALSE,red,662,662
a_21498,FALSE,red,663,663
a_21502,FALSE,red,664,664
a_21506,FALSE,red,665,665
a_21553,FALSE,red,666,666
a_21578,FALSE,red,667,667
a_21589,FALSE,red,668,668
a_21643,FALSE,red,669,669
a_21659,FALSE,red,670,670
a_21665,FALSE,red,671,671
a_21677,FALSE,red,672,672
a_21700,FALSE,red,673,673
a_21749,FALSE,red,674,674
a_21757,FALSE,red,675,675
a_21762,FALSE,red,676,676
a_21763,FALSE,red,677,677
a_21766,FALSE,red,678,678
a_21769,FALSE,red,679,679
a_21771,FALSE,red,680,680
a_21792,FALSE,red,681,681
a_21799,FALSE,red,682,682
a_21805,FALSE,red,683,683
a_21808,FALSE,red,684,684
a_21812,FALSE,red,685,685
a_21848,FALSE,red,686,686
a_21879,FALSE,red,687,687
a_21885,FALSE,red,688,688
a_21892,FALSE,red,689,689
a_21911,FALSE,red,690,690
a_21935,FALSE,red,691,691
a_21944,FALSE,red,692,692
a_21949,FALSE,red,693,693
a_21958,FALSE,red,694,694
a_21966,FALSE,red,695,695
a_21982,FALSE,red,696,696
a_21988,FALSE,red,697,697
a_21995,FALSE,red,698,698
a_21996,FALSE,red,699,699
a_22009,FALSE,red,700,700
a_22011,FALSE,red,701,701
a_22014,FALSE,red,702,702
a_22017,FALSE,red,703,703
a_22018,FALSE,red,704,704
a_22030,FALSE,red,705,705
a_22048,FALSE,red,706,706
a_2205,FALSE,red,707,707
a_22050,FALSE,red,708,708
a_22054,FALSE,red,709,709
a_22062,FALSE,red,710,710
a_22071,FALSE,red,711,711
a_22082,FALSE,red,712,712
a_22083,FALSE,red,713,713
a_22099,FALSE,red,714,714
a_22104,FALSE,red,715,715
a_22114,FALSE,red,716,716
a_22126,FALSE,red,717,717
a_22131,FALSE,red,718,718
a_22173,FALSE,red,719,719
a_2218,FALSE,red,720,720
a_22203,FALSE,red,721,721
a_22209,FALSE,red,722,722
a_22215,FALSE,red,723,723
a_22224,FALSE,red,724,724
a_22232,FALSE,red,725,725
a_22244,FALSE,red,726,726
a_22247,FALSE,red,727,727
a_22273,FALSE,red,728,728
a_22279,FALSE,red,729,729
a_22332,FALSE,red,730,730
a_22337,FALSE,red,731,731
a_22345,FALSE,red,732,732
a_22381,FALSE,red,733,733
a_22382,FALSE,red,734,734
a_22401,FALSE,red,735,735
a_22403,FALSE,red,736,736
a_22411,FALSE,red,737,737
a_22413,FALSE,red,738,738
a_22414,FALSE,red,739,739
a_22418,FALSE,red,740,740
a_22433,FALSE,red,741,741
a_22471,FALSE,red,742,742
a_2248,FALSE,red,743,743
a_22483,FALSE,red,744,744
a_22489,FALSE,red,745,745
a_2249,FALSE,red,746,746
a_22506,FALSE,red,747,747
a_22518,FALSE,red,748,748
a_22520,FALSE,red,749,749
a_22525,FALSE,red,750,750
a_22538,FALSE,red,751,751
a_22541,FALSE,red,752,752
a_22544,FALSE,red,753,753
a_22550,FALSE,red,754,754
a_22559,FALSE,red,755,755
a_22591,FALSE,red,756,756
a_22596,FALSE,red,757,757
a_22607,FALSE,red,758,758
a_2261,FALSE,red,759,759
a_22612,FALSE,red,760,760
a_22621,FALSE,red,761,761
a_22630,FALSE,red,762,762
a_22651,FALSE,red,763,763
a_22682,FALSE,red,764,764
a_22685,FALSE,red,765,765
a_22690,FALSE,red,766,766
a_22709,FALSE,red,767,767
a_22711,FALSE,red,768,768
a_22726,FALSE,red,769,769
a_22741,FALSE,red,770,770
a_22743,FALSE,red,771,771
a_22794,FALSE,red,772,772
a_22817,FALSE,red,773,773
a_22844,FALSE,red,774,774
a_22848,FALSE,red,775,775
a_22864,FALSE,red,776,776
a_22877,FALSE,red,777,777
a_22890,FALSE,red,778,778
a_22893,FALSE,red,779,779
a_22904,FALSE,red,780,780
a_22917,FALSE,red,781,781
a_22946,FALSE,red,782,782
a_22952,FALSE,red,783,783
a_2297,FALSE,red,784,784
a_22974,FALSE,red,785,785
a_22980,FALSE,red,786,786
a_22989,FALSE,red,787,787
a_22990,FALSE,red,788,788
a_23019,FALSE,red,789,789
a_23021,FALSE,red,790,790
a_23022,FALSE,red,791,791
a_23039,FALSE,red,792,792
a_23051,FALSE,red,793,793
a_23062,FALSE,red,794,794
a_23066,FALSE,red,795,795
a_23080,FALSE,red,796,796
a_23104,FALSE,red,797,797
a_23113,FALSE,red,798,798
a_23117,FALSE,red,799,799
a_23122,FALSE,red,800,800
a_23160,FALSE,red,801,801
a_23188,FALSE,red,802,802
a_23196,FALSE,red,803,803
a_23204,FALSE,red,804,804
a_23210,FALSE,red,805,805
a_23231,FALSE,red,806,806
a_23241,FALSE,red,807,807
a_23259,FALSE,red,808,808
a_23266,FALSE,red,809,809
a_23267,FALSE,red,810,810
a_23279,FALSE,red,811,811
a_23293,FALSE,red,812,812
a_23299,FALSE,red,813,813
a_23322,FALSE,red,814,814
a_23326,FALSE,red,815,815
a_23332,FALSE,red,816,816
a_23338,FALSE,red,817,817
a_23344,FALSE,red,818,818
a_23351,FALSE,red,819,819
a_23365,FALSE,red,820,820
a_23366,FALSE,red,821,821
a_23371,FALSE,red,822,822
a_2338,FALSE,red,823,823
a_23408,FALSE,red,824,824
a_23417,FALSE,red,825,825
a_23420,FALSE,red,826,826
a_23421,FALSE,red,827,827
a_23452,FALSE,red,828,828
a_23456,FALSE,red,829,829
a_23470,FALSE,red,830,830
a_23471,FALSE,red,831,831
a_23475,FALSE,red,832,832
a_23480,FALSE,red,833,833
a_2349,FALSE,red,834,834
a_23495,FALSE,red,835,835
a_23522,FALSE,red,836,836
a_23524,FALSE,red,837,837
a_23525,FALSE,red,838,838
a_23535,FALSE,red,839,839
a_23536,FALSE,red,840,840
a_23539,FALSE,red,841,841
a_23544,FALSE,red,842,842
a_23566,FALSE,red,843,843
a_23570,FALSE,red,844,844
a_23571,FALSE,red,845,845
a_23578,FALSE,red,846,846
a_23588,FALSE,red,847,847
a_23606,FALSE,red,848,848
a_23609,FALSE,red,849,849
a_23615,FALSE,red,850,850
a_23616,FALSE,red,851,851
a_23618,FALSE,red,852,852
a_23630,FALSE,red,853,853
a_23631,FALSE,red,854,854
a_23643,FALSE,red,855,855
a_23648,FALSE,red,856,856
a_23658,FALSE,red,857,857
a_23665,FALSE,red,858,858
a_23740,FALSE,red,859,859
a_23741,FALSE,red,860,860
a_23746,FALSE,red,861,861
a_23757,FALSE,red,862,862
a_23760,FALSE,red,863,863
a_23762,FALSE,red,864,864
a_23788,FALSE,red,865,865
a_23791,FALSE,red,866,866
a_23792,FALSE,red,867,867
a_23814,FALSE,red,868,868
a_23817,FALSE,red,869,869
a_23831,FALSE,red,870,870
a_23835,FALSE,red,871,871
a_23838,FALSE,red,872,872
a_23843,FALSE,red,873,873
