31,5719
31,7491
31,6900
32,6917
32,6069
33,6378
33,7697
33,5785
33,6591
33,6591
33,6220
33,7438
33,8243
34,6107
34,6052
34,8841
34,5914
34,6646
34,6443
35,7132
35,7777
35,5719
35,7242
35,8971
35,8947
35,6651
35,8430
35,5851
35,8470
35,7502
35,7502
35,6626
35,6889
35,6326
35,6708
35,6987
35,7997
35,7727
35,7724
36,7502
36,6315
36,6889
36,7935
36,8470
36,6708
36,5719
36,6900
36,7659
36,7588
36,7074
36,7074
36,6651
36,8467
36,6318
36,7611
36,7611
36,8804
36,8916
36,8971
36,8468
36,8468
36,5851
36,8474
36,8947
36,7242
36,7017
36,7017
36,7017
36,7033
36,7158
36,7660
36,6275
36,8523
36,7997
36,8480
36,5825
36,5825
36,8223
36,7491
37,6121
38,6146
38,8353
38,5804
38,5837
39,5902
39,8131
39,7821
39,6927
40,7202
40,8117
40,7320
40,7197
40,7201
40,6767
41,7608
42,6397
42,8732
43,7872
43,7872
43,7872
43,7872
43,7701
43,6655
43,6708
43,8947
43,6856
43,6154
43,6154
43,8470
43,7777
43,7724
43,8842
43,6326
44,7290
44,8469
45,7019
45,6353
45,7571
45,7438
45,6088
45,8353
46,7893
46,8426
46,8015
46,6264
46,5794
47,8144
47,8333
47,6389
48,5877
48,8803
48,7480
48,7208
48,6660
48,6616
48,7867
48,7697
48,6388
49,5804
49,8692
49,6915
49,8023
49,7844
50,6146
50,7178
51,8131
51,6353
51,8392
52,7477
53,6856
53,6577
53,6315
53,5825
53,7039
53,8445
53,6275
54,6326
54,6326
54,8470
54,8470
54,8467
54,8467
54,7872
54,7872
54,7872
54,7872
54,7677
54,7677
54,8264
54,8264
54,8676
54,7748
54,7748
54,7627
54,7627
54,6900
54,6900
54,6900
54,6900
54,5851
54,5851
54,8950
54,8950
54,8950
54,8950
54,8950
54,8950
54,7033
54,7033
54,8223
54,8223
54,8842
54,7812
54,7812
54,7812
54,7812
54,7812
54,7812
54,8948
54,8948
54,8185
54,8185
54,8185
54,6708
54,6708
54,8964
54,8967
54,8776
54,6134
54,8833
54,6685
54,6651
54,7660
54,6889
54,8384
54,8384
54,7273
54,6912
54,7611
54,8315
54,7394
54,7394
54,8758
54,7908
54,7908
54,6819
54,7994
54,5921
54,7588
54,6318
54,7384
54,6891
54,6987
54,6987
55,6634
55,6940
56,6109
56,7235
56,8900
56,8527
56,8831
56,8831
56,6148
56,8929
56,7264
56,8877
56,8181
56,6678
57,8203
57,8464
57,7899
58,5785
58,6608
58,6717
58,6990
58,7380
58,6915
58,6668
58,6595
58,5966
58,5966
58,5804
58,7338
58,8127
58,8131
58,7545
58,7165
58,7165
58,5825
58,6591
58,5838
58,8197
58,6742
58,6578
58,7543
58,7062
58,6329
59,7617
59,7926
59,7926
59,8358
59,8256
59,7305
59,7967
59,7154
59,8956
59,6539
59,7361
59,7052
59,7052
59,7026
59,5840
59,7440
59,7956
59,6616
59,6616
59,7583
59,8267
59,7804
59,7488
59,7281
59,7281
59,7590
59,6655
59,6385
59,7492
59,7336
59,6977
59,6708
59,6876
59,6678
59,7377
59,6148
59,7697
59,7697
59,7697
59,5825
59,6165
59,6584
59,8172
59,7837
59,7019
59,6582
59,8059
59,6443
59,6942
59,6274
59,6856
59,6683
59,7264
59,8367
59,8468
59,7571
59,6318
59,7510
59,6107
59,6353
60,6856
60,5719
60,8947
60,7724
60,6154
60,7872
60,7872
60,7872
60,7872
60,7777
60,8470
60,6326
60,6708
61,6651
61,6883
61,6573
61,5825
61,5825
61,5719
61,6708
61,7158
61,7660
61,7748
61,8947
61,7611
61,7611
61,6889
61,7273
61,5731
61,7033
61,6463
61,7502
61,8804
61,7588
61,7491
62,6069
62,8011
63,5961
63,6081
64,6764
65,8046
65,5762
65,8356
65,6069
65,6090
66,8312
66,8093
66,6939
66,6940
66,7505
66,7505
66,7505
66,7926
67,8139
67,7480
67,8172
67,5954
67,6446
68,7163
68,5772
69,8481
70,7105
70,5846
70,7077
71,6949
71,8192
71,5742
71,6782
71,7512
71,6847
71,6703
72,6444
72,8902
72,7858
72,6039
72,7825
72,8588
72,8775
72,8506
72,8968
72,6484
72,7660
72,6465
72,5807
72,8168
72,8168
72,7125
72,6628
72,6656
72,7276
72,6048
72,6048
72,7920
72,7514
72,6001
72,8401
72,6521
72,8478
72,6275
72,8059
72,7696
72,8304
72,7491
72,6365
72,7684
72,6274
72,7412
72,6412
72,8677
72,6390
72,6032
72,8302
72,5742
72,7286
72,8446
72,5905
72,6394
72,6741
72,6627
72,8034
73,6660
73,5699
73,5699
73,7956
73,8273
73,8084
73,8085
73,7721
73,5828
73,7728
73,7590
73,6161
74,8464
74,6047
74,6656
74,6414
74,8521
74,6288
74,6917
75,6760
75,6760
75,6760
75,6760
75,6760
75,6760
75,6760
75,6760
76,8132
77,5874
77,5858
77,8701
77,7177
77,7177
77,7221
78,6022
78,5714
78,6177
78,7563
78,8140
78,6340
79,6274
79,7804
79,7822
79,7822
79,6149
79,8501
79,7070
79,6717
79,5954
79,6889
79,7165
79,7165
79,7171
79,6522
79,7867
79,7867
79,8279
79,8761
79,5837
79,6177
79,6612
79,7416
79,5914
80,6987
80,7612
80,6154
80,7594
80,6385
80,6385
80,7682
80,7273
80,7125
80,7444
80,7185
80,7740
80,7675
80,7659
80,7281
80,5921
80,6951
81,6109
81,7064
81,6591
81,6591
81,6595
81,5785
81,6346
81,7512
81,6372
81,7782
81,6146
81,6146
81,6146
81,8309
81,5815
82,7170
82,6700
82,6874
82,7033
82,7731
82,7384
82,7277
82,6535
82,8125
82,7659
82,6674
82,5851
82,7611
82,7611
82,7594
82,6573
82,5921
82,6622
82,6385
83,6760
83,6274
83,6274
83,6741
83,6315
83,5840
83,5966
83,8711
83,5785
83,5714
83,5871
83,6107
84,6524
85,6071
86,5815
86,5966
86,6345
86,6492
86,8343
86,6315
86,6275
86,6150
86,6329
86,6480
86,6578
86,5983
86,7380
86,8711
86,6283
87,6987
87,6962
87,7380
87,6700
87,6275
87,6318
87,6315
87,8167
87,8266
87,6573
87,7486
87,7185
87,6357
87,7377
87,7520
87,5851
87,6385
87,6385
87,5921
87,6708
87,7281
87,7273
87,7675
87,6622
87,7502
87,7033
87,8125
87,7599
87,8059
88,5728
89,6577
89,6340
89,7740
89,7520
89,7594
89,7675
89,6385
89,6385
89,5983
89,7033
89,8125
89,6591
89,6076
89,7177
89,7296
89,8223
89,7026
89,6484
89,7273
89,8167
89,8956
89,6716
89,7281
89,6178
89,6622
89,8172
89,7279
89,7444
89,5851
90,6274
90,7115
90,7632
90,7789
90,7475
90,8550
91,6317
91,6363
91,6271
91,5844
91,5794
91,8410
91,7231
91,8445
91,6228
92,5851
92,5825
92,5825
92,6149
92,6149
92,5966
92,6150
92,6150
92,6591
92,6591
92,5823
92,7380
92,6173
92,6435
92,5784
92,5972
93,6766
93,6739
94,6355
95,6042
95,6579
95,8353
95,8353
95,8192
95,6792
96,7532
96,6584
96,7678
96,7678
96,5966
96,5966
96,6154
96,6418
96,7577
96,6987
96,6987
96,6656
96,8597
96,6024
96,6947
96,6947
96,6947
96,6409
96,6109
96,6109
96,7986
96,7986
96,6655
96,6655
96,6977
96,7398
96,7398
96,7968
96,6591
96,6591
96,7682
96,8711
96,8177
96,6318
96,7777
96,7847
96,8802
96,8832
96,5714
96,5714
96,5714
96,7595
96,6683
96,7903
96,8831
96,8243
96,6275
96,6148
96,6619
96,6619
96,6165
96,7837
96,8917
96,8095
96,7564
96,6949
96,6612
96,8501
96,7955
96,8855
96,6274
96,8144
96,6985
96,7568
96,6634
96,6674
96,7165
96,7997
96,5954
96,7898
96,7193
96,6178
97,5968
97,6595
97,6575
97,7598
97,5966
97,6315
97,6315
97,6745
97,8422
97,8144
97,6346
97,7512
97,7512
97,6949
97,7416
97,6429
97,7763
97,7761
97,6916
97,8902
97,7343
97,6172
97,8523
98,8803
98,7022
98,6480
98,5785
98,7890
98,6681
98,7031
98,7512
98,7512
98,6847
98,8695
98,6758
98,7711
98,7711
98,6707
98,6180
98,6202
98,6712
98,5838
98,6760
99,7167
99,7167
99,6457
99,6990
99,6042
99,6042
99,6274
99,6329
99,7512
99,7512
99,6610
99,6097
99,8422
99,7047
99,8007
99,7698
99,5865
99,6594
99,8831
99,5848
99,5848
99,7241
99,6679
99,6719
99,6719
99,5754
99,6622
99,6608
99,8353
99,7879
100,7228
100,6622
100,6575
100,6177
100,5856
100,6286
100,7143
100,6396
101,7772
101,5903
101,6675
101,8350
101,6579
101,7093
101,7750
101,7241
101,7100
102,7485
102,6031
102,7690
102,6767
102,6767
102,7288
102,7705
102,6076
102,6719
102,7330
102,6948
103,6818
103,8764
103,7309
103,7309
103,7729
103,8831
103,8831
103,6263
103,6081
103,8462
103,5851
103,6608
103,5983
103,6177
103,6069
104,5784
104,8965
104,6591
104,6151
104,5825
105,6790
105,6779
106,6318
106,6318
106,6818
106,6818
106,8943
106,7808
106,6941
106,6608
106,6322
106,6322
106,6811
107,7014
107,7512
107,7512
107,7512
107,7512
107,7512
107,7512
107,7512
107,7512
107,7512
107,7512
107,7512
107,7062
107,7050
107,6096
107,7837
107,8695
107,6674
108,6283
108,7906
108,7338
108,8769
108,6591
108,6591
108,8307
108,8906
108,8885
108,6622
108,7062
108,6350
108,8242
108,8773
108,6612
108,6238
109,8443
109,8380
110,6739
110,6385
110,6385
110,7611
110,7611
110,7303
110,7674
110,6535
110,7544
110,6401
110,6401
110,6595
110,5953
110,7532
110,6797
110,7752
111,8966
111,7166
111,8422
111,7165
111,6288
112,6340
112,8740
112,6162
112,6616
112,8140
112,6970
112,7019
112,8132
112,6076
113,8093
113,8401
113,8082
113,8082
113,8082
113,7851
113,7112
113,6683
113,7109
113,6405
113,6503
113,6992
113,8095
113,7980
113,8730
113,8728
113,6939
113,8092
114,5804
114,6782
114,7520
114,6818
114,8939
114,7353
114,6608
114,6915
114,7249
114,6177
115,6070
115,6081
115,8383
116,8127
116,8287
116,7750
116,7070
116,8131
116,8501
116,7416
116,8279
117,8383
118,8852
118,6061
119,6180
119,7391
119,7391
119,6619
119,6619
119,6729
119,6611
119,7223
119,5714
119,5714
119,8170
119,6162
119,6443
119,7230
119,6220
119,6220
119,7165
119,7165
119,6107
119,6107
119,6159
119,6432
119,7837
119,8831
119,6031
119,6591
119,8102
119,6519
120,6032
120,5842
120,7243
120,7370
120,6081
120,6083
120,6199
120,6996
120,6996
120,8462
120,8175
120,7028
120,7598
120,7898
120,7898
120,7893
120,7362
120,8189
120,6790
120,7501
120,8347
120,5701
120,8209
121,8965
121,6134
121,6401
121,6739
121,7545
121,8127
121,5902
121,6627
121,6208
121,6622
121,5966
121,7834
122,6283
122,6591
122,6149
122,6329
122,8254
122,6764
122,6411
122,6435
122,6345
123,6313
123,8766
123,7416
123,6353
123,7512
123,5962
123,5772
124,6674
124,6987
124,7012
124,5983
124,6173
124,8621
124,7380
124,5825
124,6326
124,6315
124,6700
124,6685
124,6874
124,5851
124,6985
124,8059
124,7532
124,6492
125,6743
125,7834
126,7132
126,7132
126,7132
126,6443
126,6443
126,5966
126,7283
126,5910
126,6591
126,6591
126,7504
126,7956
126,6181
126,7890
126,8619
126,6754
126,6654
126,6654
126,6984
126,6984
126,6984
126,6960
126,6960
126,6651
126,6651
126,7062
126,7062
126,6146
126,6146
126,7078
126,5734
126,8031
126,6326
126,6308
126,5840
126,5824
126,5851
126,5851
126,6446
126,6541
126,6652
126,7148
126,7148
126,6425
126,7041
126,6882
126,6385
126,7274
126,7038
126,6858
126,6819
126,8621
127,6403
127,6385
127,6443
127,6984
127,6984
127,6984
127,6858
127,6700
127,7956
127,6651
127,7148
127,6754
127,7033
128,6984
128,6984
128,6984
128,7426
128,7426
128,6154
128,6154
128,6154
128,6154
128,6154
128,6960
128,6651
128,6651
128,6651
128,6882
128,6204
128,6204
128,8956
128,8956
128,7827
128,6661
128,6661
128,7908
128,7908
128,5736
128,8223
128,8223
128,7812
128,7448
128,7448
128,7274
128,7274
128,7274
128,6856
128,6660
128,7038
128,7038
128,7424
128,7424
128,7677
128,6655
128,6654
128,7148
128,7148
128,7039
128,6959
128,6059
128,7295
128,7675
128,7041
128,8950
128,7385
128,7044
129,7208
129,7516
129,5831
129,7510
129,8506
129,5976
129,5976
129,7438
129,7438
129,6035
129,7670
129,6712
129,6712
129,6712
129,6613
129,7339
129,7339
129,8353
129,7242
129,8422
129,8422
129,6039
129,6039
129,6626
129,6365
129,5859
129,6274
129,5998
129,6221
129,6327
129,7959
129,8873
129,7475
129,8045
129,6088
129,5987
129,7769
129,7381
129,6480
129,5746
129,8087
129,8243
129,8176
129,7858
129,7858
129,6170
129,7262
129,6522
129,6640
129,6640
129,6484
129,6334
129,8143
129,8469
129,6281
129,6214
129,5775
129,6106
129,5953
129,8305
129,7841
129,7584
129,7867
129,8060
129,7572
130,7697
130,7697
130,6146
130,6146
130,5821
130,8769
130,7729
130,7165
130,7165
130,8755
130,6611
130,5815
130,8059
130,6492
130,8254
130,6591
130,6591
130,6591
130,6575
130,8247
130,6640
130,5784
130,6396
130,6622
130,5804
130,6557
130,6541
130,7879
130,7865
130,6274
130,8242
130,6578
130,6612
130,8906
130,6909
130,7062
131,6759
131,6300
131,6300
131,6206
131,7339
131,8469
131,5837
132,8925
132,8410
132,7231
132,8140
132,6788
132,5832
132,5759
132,8133
133,6131
133,5892
133,5864
133,6346
133,6346
134,5788
135,6821
135,6821
135,6821
135,7769
135,7286
135,6752
135,6756
135,6833
135,8506
135,6387
135,6297
135,7891
135,8771
135,6145
135,7882
135,6683
135,6214
135,6937
135,5817
135,7677
135,8597
135,5906
135,6201
135,7280
135,8168
135,8168
135,8168
135,5881
135,7920
135,6228
135,8132
135,6011
135,7560
135,8705
135,6106
135,7604
135,8139
135,7924
135,7474
135,7231
135,7737
135,8571
135,6368
135,7559
135,7559
135,8311
135,8304
135,7563
135,7563
135,7563
135,8589
135,6274
135,6274
135,7549
135,8302
135,7763
135,7154
135,5856
135,8757
135,6203
135,6203
135,6203
135,7165
135,5877
135,5877
135,6484
135,6095
135,6279
135,8295
135,7883
135,8027
135,8803
135,5970
135,7173
135,6124
135,6022
135,6186
135,6764
135,8223
135,8958
135,5956
135,8638
135,6753
135,5915
135,7405
135,7908
135,7406
135,8902
135,5945
135,7996
135,8925
135,7974
135,8420
135,6287
135,5916
136,8649
136,6524
137,6640
137,6589
137,5959
137,6492
137,6662
137,6463
137,6357
137,6732
137,7779
137,7779
137,5966
137,5966
137,5966
137,5966
137,5966
137,8755
137,6149
137,6149
137,8059
137,8059
137,8059
137,8059
137,7532
137,7532
137,6441
137,6441
137,6275
137,6275
137,5821
137,5821
137,6754
137,6656
137,6318
137,6236
137,6288
137,6288
137,6288
137,6138
137,6685
137,6685
137,8172
137,8254
137,6700
137,6943
137,6134
137,6134
137,6984
137,7012
137,6910
137,6591
137,6591
137,8621
137,5825
137,6283
137,5784
137,5785
137,6911
137,6764
137,7380
137,5983
137,8965
137,6680
137,6680
137,6173
137,6541
137,6890
137,6622
137,6484
137,6573
137,5823
137,6674
137,6435
137,6987
137,6172
137,7458
137,6595
137,6308
137,6651
138,5704
138,5787
138,5726
138,5701
139,6220
139,6162
139,7956
139,8242
139,7556
139,6834
139,6708
139,7617
139,8233
139,7226
139,6290
139,6340
140,7033
140,7532
140,6953
140,6178
141,8462
141,6069
141,6081
141,7501
142,7867
142,6884
142,8144
142,6492
142,6385
142,6953
142,6889
142,6165
142,5785
142,6900
142,6985
142,6874
142,7012
142,7033
142,6890
142,6700
142,7458
142,6173
142,5983
142,6535
143,6090
143,7636
143,6792
143,5968
144,8383
144,5804
144,7636
144,5849
144,6174
144,7181
144,5928
145,6807
146,8910
146,6258
146,7280
147,6148
147,7171
147,7171
147,6934
147,5837
147,5837
147,6178
147,6178
147,6178
147,8639
147,8240
147,7033
147,7440
147,7095
147,7095
147,6738
147,6109
147,6743
147,7123
147,7123
147,6476
147,6353
147,7697
147,8266
147,8821
147,6665
147,6526
147,7846
147,8939
147,7867
147,6318
147,7595
147,7665
147,5966
147,5966
147,5966
147,8909
147,6708
147,6889
147,7068
147,7502
148,6357
148,8279
148,8401
148,6003
148,8761
148,7093
148,7197
148,5785
149,7563
149,8233
149,6019
149,6480
149,7078
150,5966
150,5966
150,8340
150,8023
150,8046
150,5983
150,6578
150,6150
150,6493
150,6492
150,6208
150,5825
150,8568
150,5815
150,6283
150,7779
150,7380
150,6275
150,6435
151,6538
151,8683
151,5953
151,7070
151,6595
151,7167
152,5871
152,6592
152,6172
152,5785
152,6165
152,6807
153,7208
153,7510
153,7510
153,7378
153,6385
153,6385
153,7148
153,7148
153,7148
153,8576
153,8576
153,7956
153,7956
153,7401
153,7675
153,6651
153,6732
153,6732
153,6732
153,6732
153,6732
153,7384
153,7384
153,7384
153,6889
153,6754
153,6754
153,6883
153,7033
153,7033
153,7033
153,7274
153,7274
153,7274
153,7492
153,7492
153,6149
153,6149
153,7023
153,7023
153,7023
153,7023
153,7655
153,7655
153,7655
153,7655
153,7655
153,8349
153,6218
153,6118
153,6856
153,6856
153,7659
153,7592
153,5851
153,6900
153,6730
153,6730
153,7211
153,7211
153,7973
153,6984
153,6910
153,6154
153,7432
153,7448
153,6326
153,5864
153,5864
153,7426
153,8471
153,7450
153,6318
153,6443
153,6357
154,7257
154,7208
154,6732
154,6154
154,6154
154,6467
154,6204
154,6655
154,7026
154,7536
154,7177
154,7446
154,7510
154,8536
154,8536
154,7394
154,7394
154,6960
154,6651
154,7173
154,6385
154,7812
154,6764
154,8621
154,6715
154,6715
154,5859
154,6145
154,7426
154,7448
154,7448
154,7448
154,6315
154,7678
154,7274
154,8185
154,8185
154,7488
154,8125
154,8950
154,6857
154,6629
154,6942
154,6660
154,6220
154,6274
154,6274
154,7358
154,6107
155,6347
155,7532
155,8953
155,6696
155,8030
155,6274
155,6274
155,6741
155,6741
155,8131
155,6146
155,6146
155,6575
155,6575
155,7544
155,7545
155,6748
155,6578
155,8356
155,8755
155,6134
155,6798
155,7543
155,7189
155,5784
156,8740
156,5842
156,8410
157,5871
157,8426
157,8904
158,7426
158,5776
158,6425
158,5851
158,6403
158,6315
158,6679
158,6480
158,6149
158,6149
158,6357
158,7675
158,7675
158,7675
158,6856
158,7165
158,7165
158,7165
158,7941
158,5966
158,5966
158,5966
158,5966
158,6764
158,6109
158,6308
158,6443
158,6443
158,7779
158,6591
158,6326
158,7956
158,6455
158,8168
158,7458
158,6596
158,5822
158,6283
158,7380
158,6339
158,6339
158,7832
158,7206
158,6589
158,6557
159,6497
159,6463
159,6545
159,6199
159,5911
159,6715
159,8762
159,7598
159,6228
159,7532
159,6595
159,5966
159,8965
159,7808
159,6764
159,6541
159,6650
159,5825
159,5825
159,6231
159,6566
159,6256
159,6357
159,6480
159,6480
159,6173
159,6134
159,8254
159,6326
159,6661
159,6435
159,6149
159,6680
159,6680
159,5972
159,7458
159,6685
159,6685
159,6492
159,6443
159,6138
159,6308
159,5821
159,5821
159,6674
159,6656
159,8140
159,6749
159,6591
159,8380
160,6807
160,8277
161,8353
161,8353
161,6353
161,5785
161,8693
161,5846
161,5846
161,6719
161,6719
161,6062
161,6062
161,6824
161,6685
161,6685
161,8144
161,8144
161,5837
161,7822
161,5865
161,6973
161,6357
162,7391
162,7391
162,7165
162,7165
162,7165
162,6194
162,7020
162,7102
162,7349
162,7729
162,5785
162,5785
162,6915
162,5966
162,6480
162,6578
162,6578
162,6336
162,5784
162,8350
162,6325
162,7062
162,7865
162,7078
162,7287
162,7287
162,6858
162,6858
162,6729
162,7432
162,6884
162,6628
162,6628
162,6628
162,7401
162,7371
162,7140
162,7146
162,7081
162,6315
162,7027
162,6595
162,6173
162,6796
162,6731
162,7313
162,7867
162,5882
162,7150
162,7101
162,8831
162,6191
162,7136
163,6624
163,6624
163,6708
163,6708
163,7166
163,7166
163,6220
163,6220
163,6665
163,8909
163,8909
163,8909
163,6627
163,6627
163,7802
163,6591
163,6591
163,6591
163,7316
163,6818
163,6900
163,6900
163,6828
163,6828
163,6194
163,6472
163,7766
163,6863
163,8422
163,6308
163,8468
163,8468
163,8943
163,8943
163,7660
163,7660
163,8055
163,7444
163,8034
163,6628
163,6628
163,6628
163,7315
163,5880
163,7169
163,5776
163,6668
163,6699
163,7377
163,6523
163,6941
163,7665
163,7665
163,6608
163,6318
163,7020
163,6390
163,8523
163,6104
163,6280
163,6384
163,6325
163,6934
163,6440
163,8825
163,7489
163,6084
163,6915
163,7591
163,7303
164,6443
164,6176
164,8711
164,5825
164,5983
164,5966
164,5966
164,5966
164,6320
164,6435
164,7380
164,6492
164,6340
164,8059
164,8059
164,6403
164,5784
164,7078
164,6622
164,6283
164,6172
164,6275
164,8724
164,8965
165,6096
165,6265
165,7512
165,7512
165,7512
165,7512
165,7512
165,7512
165,7512
165,7512
165,7512
165,6949
165,6745
165,7216
166,6945
166,7267
166,7444
166,7052
166,7052
166,7052
166,7052
166,8556
166,5908
166,5804
166,5954
166,8192
166,8192
166,7438
166,8332
166,7251
166,7251
166,5785
166,6375
166,7217
166,6973
166,6949
166,6949
166,7677
166,6069
166,8243
166,6261
166,7328
166,6799
166,8383
166,7026
166,7181
166,6930
166,6930
166,6685
166,6795
166,7616
166,5840
166,6859
166,6984
167,8059
167,7677
167,8238
167,8181
167,7243
167,8371
167,8139
167,7584
168,7664
168,7611
168,6385
168,6385
168,7731
168,6661
168,7682
168,6962
168,7465
168,7125
168,7377
168,5851
168,6622
168,6874
168,7674
169,5915
169,5915
169,8242
169,5754
169,8966
169,8966
169,7563
169,7563
169,7563
169,7563
169,7563
169,7563
169,8176
169,8176
169,6484
169,6484
169,8233
169,8233
169,8233
169,6577
169,5775
169,8144
169,6241
169,6426
169,8902
169,5874
169,5982
169,6753
170,6840
170,6346
170,6146
170,8550
170,8550
170,8142
170,6767
170,5797
170,6134
170,7789
170,7943
170,6589
170,8212
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,7512
171,6674
171,8243
171,6949
171,8695
171,6594
171,5804
171,6591
171,6620
171,7338
171,7223
171,7050
171,7181
171,7606
171,6612
171,6860
171,7014
171,8192
171,7390
