node1,node2,predicted_laybel
5924,1867,0.7924863430292497
5927,1867,0.7924863430292497
5929,1867,0.7924863430292497
5932,1867,0.7924863430292497
5933,1867,0.7924863430292497
5938,1867,0.7924863430292497
5942,1867,0.7924863430292497
5945,1867,0.7924863430292497
5948,1867,0.7924863430292497
5949,1867,0.7924863430292497
5950,1867,0.7924863430292497
5953,1867,0.7924863430292497
5958,1867,0.7924863430292497
5966,1867,0.7924863430292497
5969,1867,0.7924863430292497
5973,1867,0.7924863430292497
5974,1867,0.7924863430292497
5977,1867,0.7924863430292497
5978,1867,0.7924863430292497
5981,1867,0.7924863430292497
5982,1867,0.7924863430292497
5988,1867,0.7924863430292497
5992,1867,0.7924863430292497
5995,1867,0.7924863430292497
5997,1867,0.7924863430292497
5998,1867,0.7924863430292497
5999,1867,0.7924863430292497
6001,1867,0.7924863430292497
6003,1867,0.7924863430292497
6004,1867,0.7924863430292497
6006,1867,0.7924863430292497
6008,1867,0.7924863430292497
6009,1867,0.7924863430292497
6010,1867,0.7924863430292497
6014,1867,0.7924863430292497
6015,1867,0.7924863430292497
6016,1867,0.7924863430292497
6020,1867,0.7924863430292497
6021,1867,0.7924863430292497
6022,1867,0.7924863430292497
6024,1867,0.7924863430292497
6028,1867,0.7924863430292497
6030,1867,0.7924863430292497
6031,1867,0.7924863430292497
6033,1867,0.7924863430292497
6039,1867,0.7924863430292497
6042,1867,0.7924863430292497
6048,1867,0.7924863430292497
6052,1867,0.7924863430292497
6053,1867,0.7924863430292497
6054,1867,0.7924863430292497
6055,1867,0.7924863430292497
6056,1867,0.7924863430292497
6057,1867,0.7924863430292497
6059,1867,0.7924863430292497
6060,1867,0.7924863430292497
6061,1867,0.7924863430292497
6062,1867,0.7924863430292497
6075,1867,0.7924863430292497
6076,1867,0.7924863430292497
6087,1867,0.7924863430292497
6088,1867,0.7924863430292497
6096,1867,0.7924863430292497
6098,1867,0.7924863430292497
6100,1867,0.7924863430292497
6104,1867,0.7924863430292497
6107,1867,0.7924863430292497
6108,1867,0.7924863430292497
6109,1867,0.7924863430292497
6111,1867,0.7924863430292497
6119,1867,0.7924863430292497
6122,1867,0.7924863430292497
6124,1867,0.7924863430292497
6128,1867,0.7924863430292497
6130,1867,0.7924863430292497
6131,1867,0.7924863430292497
6134,1867,0.7924863430292497
6138,1867,0.7924863430292497
6145,1867,0.7924863430292497
6146,1867,0.7924863430292497
6147,1867,0.7924863430292497
6148,1867,0.7924863430292497
6149,1867,0.7924863430292497
6150,1867,0.7924863430292497
6151,1867,0.7924863430292497
6153,1867,0.7924863430292497
6154,1867,0.7924863430292497
6157,1867,0.7924863430292497
6158,1867,0.7924863430292497
6159,1867,0.7924863430292497
6164,1867,0.7924863430292497
6165,1867,0.7924863430292497
6166,1867,0.7924863430292497
6167,1867,0.7924863430292497
6168,1867,0.7924863430292497
6169,1867,0.7924863430292497
6170,1867,0.7924863430292497
6171,1867,0.7924863430292497
6172,1867,0.7924863430292497
6176,1867,0.7924863430292497
6177,1867,0.7924863430292497
6178,1867,0.7924863430292497
6180,1867,0.7924863430292497
6182,1867,0.7924863430292497
6183,1867,0.7924863430292497
6184,1867,0.7924863430292497
6185,1867,0.7924863430292497
6186,1867,0.7924863430292497
6187,1867,0.7924863430292497
6192,1867,0.7924863430292497
6200,1867,0.7924863430292497
6201,1867,0.7924863430292497
6202,1867,0.7924863430292497
6203,1867,0.7924863430292497
6204,1867,0.7924863430292497
6205,1867,0.7924863430292497
6208,1867,0.7924863430292497
6211,1867,0.7924863430292497
6216,1867,0.7924863430292497
6220,1867,0.7924863430292497
6222,1867,0.7924863430292497
6232,1867,0.7924863430292497
6235,1867,0.7924863430292497
6236,1867,0.7924863430292497
6238,1867,0.7924863430292497
6239,1867,0.7924863430292497
6240,1867,0.7924863430292497
6241,1867,0.7924863430292497
6243,1867,0.7924863430292497
6245,1867,0.7924863430292497
6249,1867,0.7924863430292497
6250,1867,0.7924863430292497
6252,1867,0.7924863430292497
6257,1867,0.7924863430292497
6261,1867,0.7924863430292497
6264,1867,0.7924863430292497
6265,1867,0.7924863430292497
6269,1867,0.7924863430292497
6274,1867,0.7924863430292497
6275,1867,0.7924863430292497
6276,1867,0.7924863430292497
6282,1867,0.7924863430292497
6283,1867,0.7924863430292497
6285,1867,0.7924863430292497
6286,1867,0.7924863430292497
6287,1867,0.7924863430292497
6288,1867,0.7924863430292497
6290,1867,0.7924863430292497
6292,1867,0.7924863430292497
6297,1867,0.7924863430292497
6303,1867,0.7924863430292497
6304,1867,0.7924863430292497
6308,1867,0.7924863430292497
6309,1867,0.7924863430292497
6310,1867,0.7924863430292497
6315,1867,0.7924863430292497
6318,1867,0.7924863430292497
6319,1867,0.7924863430292497
6320,1867,0.7924863430292497
6324,1867,0.7924863430292497
6325,1867,0.7924863430292497
6326,1867,0.7924863430292497
6327,1867,0.7924863430292497
6328,1867,0.7924863430292497
6329,1867,0.7924863430292497
6331,1867,0.7924863430292497
6334,1867,0.7924863430292497
6336,1867,0.7924863430292497
6337,1867,0.7924863430292497
6339,1867,0.7924863430292497
6340,1867,0.7924863430292497
6343,1867,0.7924863430292497
6344,1867,0.7924863430292497
6345,1867,0.7924863430292497
6346,1867,0.7924863430292497
6347,1867,0.7924863430292497
6349,1867,0.7924863430292497
6353,1867,0.7924863430292497
6357,1867,0.7924863430292497
6365,1867,0.7924863430292497
6366,1867,0.7924863430292497
6367,1867,0.7924863430292497
6368,1867,0.7924863430292497
6373,1867,0.7924863430292497
6375,1867,0.7924863430292497
6378,1867,0.7924863430292497
6380,1867,0.7924863430292497
6381,1867,0.7924863430292497
6382,1867,0.7924863430292497
6386,1867,0.7924863430292497
6388,1867,0.7924863430292497
6390,1867,0.7924863430292497
6392,1867,0.7924863430292497
6393,1867,0.7924863430292497
6394,1867,0.7924863430292497
6395,1867,0.7924863430292497
6396,1867,0.7924863430292497
6397,1867,0.7924863430292497
6398,1867,0.7924863430292497
6399,1867,0.7924863430292497
6401,1867,0.7924863430292497
6403,1867,0.7924863430292497
6405,1867,0.7924863430292497
6409,1867,0.7924863430292497
6412,1867,0.7924863430292497
6413,1867,0.7924863430292497
6414,1867,0.7924863430292497
6418,1867,0.7924863430292497
6420,1867,0.7924863430292497
6422,1867,0.7924863430292497
6423,1867,0.7924863430292497
6426,1867,0.7924863430292497
6429,1867,0.7924863430292497
6431,1867,0.7924863430292497
6433,1867,0.7924863430292497
6434,1867,0.7924863430292497
6435,1867,0.7924863430292497
6436,1867,0.7924863430292497
6438,1867,0.7924863430292497
6440,1867,0.7924863430292497
6443,1867,0.7924863430292497
6444,1867,0.7924863430292497
6446,1867,0.7924863430292497
6448,1867,0.7924863430292497
6450,1867,0.7924863430292497
6452,1867,0.7924863430292497
6453,1867,0.7924863430292497
6454,1867,0.7924863430292497
6457,1867,0.7924863430292497
6459,1867,0.7924863430292497
6463,1867,0.7924863430292497
6465,1867,0.7924863430292497
6467,1867,0.7924863430292497
6468,1867,0.7924863430292497
6470,1867,0.7924863430292497
6471,1867,0.7924863430292497
6472,1867,0.7924863430292497
6476,1867,0.7924863430292497
6477,1867,0.7924863430292497
6478,1867,0.7924863430292497
6480,1867,0.7924863430292497
6484,1867,0.7924863430292497
6485,1867,0.7924863430292497
6486,1867,0.7924863430292497
6490,1867,0.7924863430292497
6491,1867,0.7924863430292497
6492,1867,0.7924863430292497
6493,1867,0.7924863430292497
6503,1867,0.7924863430292497
6505,1867,0.7924863430292497
6506,1867,0.7924863430292497
6507,1867,0.7924863430292497
6508,1867,0.7924863430292497
6511,1867,0.7924863430292497
6512,1867,0.7924863430292497
6516,1867,0.7924863430292497
6517,1867,0.7924863430292497
6518,1867,0.7924863430292497
6521,1867,0.7924863430292497
6522,1867,0.7924863430292497
6523,1867,0.7924863430292497
6524,1867,0.7924863430292497
6527,1867,0.7924863430292497
6531,1867,0.7924863430292497
6533,1867,0.7924863430292497
6534,1867,0.7924863430292497
6535,1867,0.7924863430292497
6536,1867,0.7924863430292497
6538,1867,0.7924863430292497
6541,1867,0.7924863430292497
6544,1867,0.7924863430292497
6547,1867,0.7924863430292497
6548,1867,0.7924863430292497
6549,1867,0.7924863430292497
6550,1867,0.7924863430292497
6551,1867,0.7924863430292497
6552,1867,0.7924863430292497
6557,1867,0.7924863430292497
6559,1867,0.7924863430292497
6560,1867,0.7924863430292497
6568,1867,0.7924863430292497
6574,1867,0.7924863430292497
6575,1867,0.7924863430292497
6576,1867,0.7924863430292497
6577,1867,0.7924863430292497
6578,1867,0.7924863430292497
6579,1867,0.7924863430292497
6581,1867,0.7924863430292497
6582,1867,0.7924863430292497
6583,1867,0.7924863430292497
6584,1867,0.7924863430292497
6585,1867,0.7924863430292497
6587,1867,0.7924863430292497
6588,1867,0.7924863430292497
6589,1867,0.7924863430292497
6590,1867,0.7924863430292497
6591,1867,0.7924863430292497
6592,1867,0.7924863430292497
6594,1867,0.7924863430292497
6595,1867,0.7924863430292497
6596,1867,0.7924863430292497
6599,1867,0.7924863430292497
6604,1867,0.7924863430292497
6608,1867,0.7924863430292497
6609,1867,0.7924863430292497
6610,1867,0.7924863430292497
6611,1867,0.7924863430292497
6612,1867,0.7924863430292497
6613,1867,0.7924863430292497
6617,1867,0.7924863430292497
6619,1867,0.7924863430292497
6620,1867,0.7924863430292497
6623,1867,0.7924863430292497
6624,1867,0.7924863430292497
6626,1867,0.7924863430292497
6627,1867,0.7924863430292497
6628,1867,0.7924863430292497
6632,1867,0.7924863430292497
6634,1867,0.7924863430292497
6636,1867,0.7924863430292497
6637,1867,0.7924863430292497
6640,1867,0.7924863430292497
6641,1867,0.7924863430292497
6644,1867,0.7924863430292497
6646,1867,0.7924863430292497
6647,1867,0.7924863430292497
6650,1867,0.7924863430292497
6654,1867,0.7924863430292497
6655,1867,0.7924863430292497
6656,1867,0.7924863430292497
6660,1867,0.7924863430292497
6661,1867,0.7924863430292497
6662,1867,0.7924863430292497
6664,1867,0.7924863430292497
6665,1867,0.7924863430292497
6666,1867,0.7924863430292497
6668,1867,0.7924863430292497
6674,1867,0.7924863430292497
6675,1867,0.7924863430292497
6678,1867,0.7924863430292497
6679,1867,0.7924863430292497
6680,1867,0.7924863430292497
6681,1867,0.7924863430292497
6683,1867,0.7924863430292497
6684,1867,0.7924863430292497
6685,1867,0.7924863430292497
6689,1867,0.7924863430292497
6692,1867,0.7924863430292497
6694,1867,0.7924863430292497
6699,1867,0.7924863430292497
6700,1867,0.7924863430292497
6705,1867,0.7924863430292497
6708,1867,0.7924863430292497
6709,1867,0.7924863430292497
6712,1867,0.7924863430292497
6713,1867,0.7924863430292497
6715,1867,0.7924863430292497
6716,1867,0.7924863430292497
6719,1867,0.7924863430292497
6729,1867,0.7924863430292497
6731,1867,0.7924863430292497
6732,1867,0.7924863430292497
6737,1867,0.7924863430292497
6739,1867,0.7924863430292497
6741,1867,0.7924863430292497
6742,1867,0.7924863430292497
6743,1867,0.7924863430292497
7281,1867,0.7924863430292497
7532,1867,0.7924863430292497
7510,1867,0.7924863430292497
8179,1867,0.7924863430292497
7969,1867,0.7924863430292497
7384,1867,0.7924863430292497
7634,1867,0.7924863430292497
7611,1867,0.7924863430292497
7198,1867,0.7924863430292497
7277,1867,0.7924863430292497
5637,1867,0.7924863430292497
6900,1867,0.7924863430292497
6962,1867,0.7924863430292497
8254,1867,0.7924863430292497
7185,1867,0.7924863430292497
7973,1867,0.7924863430292497
7675,1867,0.7924863430292497
8711,1867,0.7924863430292497
7012,1867,0.7924863430292497
7594,1867,0.7924863430292497
8223,1867,0.7924863430292497
7687,1867,0.7924863430292497
6891,1867,0.7924863430292497
7380,1867,0.7924863430292497
7357,1867,0.7924863430292497
7731,1867,0.7924863430292497
7592,1867,0.7924863430292497
7815,1867,0.7924863430292497
7812,1867,0.7924863430292497
7949,1867,0.7924863430292497
7445,1867,0.7924863430292497
7916,1867,0.7924863430292497
8261,1867,0.7924863430292497
7682,1867,0.7924863430292497
7274,1867,0.7924863430292497
7444,1867,0.7924863430292497
7827,1867,0.7924863430292497
6951,1867,0.7924863430292497
6874,1867,0.7924863430292497
8059,1867,0.7924863430292497
7591,1867,0.7924863430292497
7740,1867,0.7924863430292497
7599,1867,0.7924863430292497
7935,1867,0.7924863430292497
7339,1867,0.7924863430292497
6973,1867,0.7924863430292497
7303,1867,0.7924863430292497
8950,1867,0.7924863430292497
7173,1867,0.7924863430292497
8041,1867,0.7924863430292497
8036,1867,0.7924863430292497
7202,1867,0.7924863430292497
6949,1867,0.7924863430292497
7111,1867,0.7924863430292497
7166,1867,0.7924863430292497
6984,1867,0.7924863430292497
8027,1867,0.7924863430292497
7257,1867,0.7924863430292497
8343,1867,0.7924863430292497
6959,1867,0.7924863430292497
6945,1867,0.7924863430292497
7865,1867,0.7924863430292497
8353,1867,0.7924863430292497
7697,1867,0.7924863430292497
7077,1867,0.7924863430292497
7837,1867,0.7924863430292497
7336,1867,0.7924863430292497
7659,1867,0.7924863430292497
7023,1867,0.7924863430292497
7165,1867,0.7924863430292497
8621,1867,0.7924863430292497
6927,1867,0.7924863430292497
7704,1867,0.7924863430292497
7262,1867,0.7924863430292497
7266,1867,0.7924863430292497
8422,1867,0.7924863430292497
7802,1867,0.7924863430292497
6798,1867,0.7924863430292497
7847,1867,0.7924863430292497
7458,1867,0.7924863430292497
6858,1867,0.7924863430292497
7207,1867,0.7924863430292497
8131,1867,0.7924863430292497
8139,1867,0.7924863430292497
6764,1867,0.7924863430292497
7157,1867,0.7924863430292497
8831,1867,0.7924863430292497
7665,1867,0.7924863430292497
8298,1867,0.7924863430292497
7093,1867,0.7924863430292497
7777,1867,0.7924863430292497
7618,1867,0.7924863430292497
6760,1867,0.7924863430292497
7226,1867,0.7924863430292497
8185,1867,0.7924863430292497
7748,1867,0.7924863430292497
6977,1867,0.7924863430292497
7907,1867,0.7924863430292497
7389,1867,0.7924863430292497
7582,1867,0.7924863430292497
7394,1867,0.7924863430292497
6819,1867,0.7924863430292497
7910,1867,0.7924863430292497
7507,1867,0.7924863430292497
8061,1867,0.7924863430292497
7070,1867,0.7924863430292497
7822,1867,0.7924863430292497
6883,1867,0.7924863430292497
7779,1867,0.7924863430292497
7784,1867,0.7924863430292497
6985,1867,0.7924863430292497
7177,1867,0.7924863430292497
8087,1867,0.7924863430292497
6912,1867,0.7924863430292497
7462,1867,0.7924863430292497
7584,1867,0.7924863430292497
7538,1867,0.7924863430292497
8789,1867,0.7924863430292497
6971,1867,0.7924863430292497
7913,1867,0.7924863430292497
7042,1867,0.7924863430292497
8167,1867,0.7924863430292497
8468,1867,0.7924863430292497
7766,1867,0.7924863430292497
6960,1867,0.7924863430292497
7721,1867,0.7924863430292497
6930,1867,0.7924863430292497
7577,1867,0.7924863430292497
7926,1867,0.7924863430292497
7848,1867,0.7924863430292497
8902,1867,0.7924863430292497
8453,1867,0.7924863430292497
8404,1867,0.7924863430292497
7148,1867,0.7924863430292497
6856,1867,0.7924863430292497
7448,1867,0.7924863430292497
7588,1867,0.7924863430292497
8966,1867,0.7924863430292497
6836,1867,0.7924863430292497
7908,1867,0.7924863430292497
8689,1867,0.7924863430292497
7889,1867,0.7924863430292497
8212,1867,0.7924863430292497
6941,1867,0.7924863430292497
6940,1867,0.7924863430292497
7737,1867,0.7924863430292497
7399,1867,0.7924863430292497
8155,1867,0.7924863430292497
8242,1867,0.7924863430292497
7595,1867,0.7924863430292497
8154,1867,0.7924863430292497
7450,1867,0.7924863430292497
8119,1867,0.7924863430292497
7206,1867,0.7924863430292497
6860,1867,0.7924863430292497
7287,1867,0.7924863430292497
7382,1867,0.7924863430292497
8315,1867,0.7924863430292497
7256,1867,0.7924863430292497
6901,1867,0.7924863430292497
7512,1867,0.7924863430292497
7956,1867,0.7924863430292497
6757,1867,0.7924863430292497
8030,1867,0.7924863430292497
7294,1867,0.7924863430292497
7039,1867,0.7924863430292497
8419,1867,0.7924863430292497
7735,1867,0.7924863430292497
8144,1867,0.7924863430292497
8381,1867,0.7924863430292497
7803,1867,0.7924863430292497
7288,1867,0.7924863430292497
8043,1867,0.7924863430292497
8909,1867,0.7924863430292497
7867,1867,0.7924863430292497
6933,1867,0.7924863430292497
6972,1867,0.7924863430292497
6909,1867,0.7924863430292497
7377,1867,0.7924863430292497
7368,1867,0.7924863430292497
8350,1867,0.7924863430292497
7196,1867,0.7924863430292497
7679,1867,0.7924863430292497
7316,1867,0.7924863430292497
7563,1867,0.7924863430292497
7905,1867,0.7924863430292497
7418,1867,0.7924863430292497
7536,1867,0.7924863430292497
8501,1867,0.7924863430292497
8761,1867,0.7924863430292497
7299,1867,0.7924863430292497
7992,1867,0.7924863430292497
7208,1867,0.7924863430292497
7031,1867,0.7924863430292497
8168,1867,0.7924863430292497
6952,1867,0.7924863430292497
7228,1867,0.7924863430292497
8698,1867,0.7924863430292497
8695,1867,0.7924863430292497
8755,1867,0.7924863430292497
7385,1867,0.7924863430292497
7879,1867,0.7924863430292497
8556,1867,0.7924863430292497
8398,1867,0.7924863430292497
8584,1867,0.7924863430292497
7224,1867,0.7924863430292497
7193,1867,0.7924863430292497
6767,1867,0.7924863430292497
8279,1867,0.7924863430292497
8543,1867,0.7924863430292497
8832,1867,0.7924863430292497
7750,1867,0.7924863430292497
7789,1867,0.7924863430292497
8365,1867,0.7924863430292497
8607,1867,0.7924863430292497
7774,1867,0.7924863430292497
7223,1867,0.7924863430292497
6847,1867,0.7924863430292497
7651,1867,0.7924863430292497
8115,1867,0.7924863430292497
7021,1867,0.7924863430292497
8645,1867,0.7924863430292497
7890,1867,0.7924863430292497
8873,1867,0.7924863430292497
7407,1867,0.7924863430292497
8671,1867,0.7924863430292497
7113,1867,0.7924863430292497
6838,1867,0.7924863430292497
7242,1867,0.7924863430292497
7398,1867,0.7924863430292497
7749,1867,0.7924863430292497
7078,1867,0.7924863430292497
7488,1867,0.7924863430292497
7381,1867,0.7924863430292497
8049,1867,0.7924863430292497
7631,1867,0.7924863430292497
6921,1867,0.7924863430292497
7125,1867,0.7924863430292497
7038,1867,0.7924863430292497
8192,1867,0.7924863430292497
7132,1867,0.7924863430292497
7490,1867,0.7924863430292497
7832,1867,0.7924863430292497
8576,1867,0.7924863430292497
6753,1867,0.7924863430292497
8286,1867,0.7924863430292497
6821,1867,0.7924863430292497
8502,1867,0.7924863430292497
8797,1867,0.7924863430292497
7052,1867,0.7924863430292497
7107,1867,0.7924863430292497
7990,1867,0.7924863430292497
7558,1867,0.7924863430292497
8963,1867,0.7924863430292497
8214,1867,0.7924863430292497
8170,1867,0.7924863430292497
8007,1867,0.7924863430292497
7695,1867,0.7924863430292497
7765,1867,0.7924863430292497
7305,1867,0.7924863430292497
7046,1867,0.7924863430292497
7100,1867,0.7924863430292497
6831,1867,0.7924863430292497
8478,1867,0.7924863430292497
7234,1867,0.7924863430292497
6818,1867,0.7924863430292497
7557,1867,0.7924863430292497
7324,1867,0.7924863430292497
7841,1867,0.7924863430292497
7518,1867,0.7924863430292497
8506,1867,0.7924863430292497
7109,1867,0.7924863430292497
8110,1867,0.7924863430292497
7424,1867,0.7924863430292497
6932,1867,0.7924863430292497
7684,1867,0.7924863430292497
7583,1867,0.7924863430292497
7105,1867,0.7924863430292497
8753,1867,0.7924863430292497
7438,1867,0.7924863430292497
6892,1867,0.7924863430292497
7932,1867,0.7924863430292497
7358,1867,0.7924863430292497
7756,1867,0.7924863430292497
7782,1867,0.7924863430292497
7874,1867,0.7924863430292497
7742,1867,0.7924863430292497
7778,1867,0.7924863430292497
7068,1867,0.7924863430292497
8127,1867,0.7924863430292497
7026,1867,0.7924863430292497
7511,1867,0.7924863430292497
7214,1867,0.7924863430292497
7497,1867,0.7924863430292497
8060,1867,0.7924863430292497
8053,1867,0.7924863430292497
8303,1867,0.7924863430292497
7346,1867,0.7924863430292497
6775,1867,0.7924863430292497
6814,1867,0.7924863430292497
7663,1867,0.7924863430292497
7571,1867,0.7924863430292497
7311,1867,0.7924863430292497
7484,1867,0.7924863430292497
7436,1867,0.7924863430292497
8598,1867,0.7924863430292497
7823,1867,0.7924863430292497
6967,1867,0.7924863430292497
7991,1867,0.7924863430292497
8841,1867,0.7924863430292497
7817,1867,0.7924863430292497
7285,1867,0.7924863430292497
7657,1867,0.7924863430292497
7272,1867,0.7924863430292497
7533,1867,0.7924863430292497
8566,1867,0.7924863430292497
7763,1867,0.7924863430292497
8243,1867,0.7924863430292497
8169,1867,0.7924863430292497
8117,1867,0.7924863430292497
8709,1867,0.7924863430292497
7347,1867,0.7924863430292497
8352,1867,0.7924863430292497
8803,1867,0.7924863430292497
7053,1867,0.7924863430292497
7082,1867,0.7924863430292497
7997,1867,0.7924863430292497
7441,1867,0.7924863430292497
7593,1867,0.7924863430292497
8266,1867,0.7924863430292497
7919,1867,0.7924863430292497
7181,1867,0.7924863430292497
7581,1867,0.7924863430292497
7320,1867,0.7924863430292497
7660,1867,0.7924863430292497
7630,1867,0.7924863430292497
6884,1867,0.7924863430292497
7909,1867,0.7924863430292497
7821,1867,0.7924863430292497
7279,1867,0.7924863430292497
6922,1867,0.7924863430292497
7064,1867,0.7924863430292497
8143,1867,0.7924863430292497
8141,1867,0.7924863430292497
8515,1867,0.7924863430292497
8710,1867,0.7924863430292497
7419,1867,0.7924863430292497
7883,1867,0.7924863430292497
8044,1867,0.7924863430292497
8392,1867,0.7924863430292497
8952,1867,0.7924863430292497
7194,1867,0.7924863430292497
8327,1867,0.7924863430292497
7014,1867,0.7924863430292497
7422,1867,0.7924863430292497
8225,1867,0.7924863430292497
7330,1867,0.7924863430292497
7260,1867,0.7924863430292497
7343,1867,0.7924863430292497
7728,1867,0.7924863430292497
7809,1867,0.7924863430292497
7041,1867,0.7924863430292497
7547,1867,0.7924863430292497
7986,1867,0.7924863430292497
8481,1867,0.7924863430292497
7460,1867,0.7924863430292497
6902,1867,0.7924863430292497
7432,1867,0.7924863430292497
8637,1867,0.7924863430292497
7076,1867,0.7924863430292497
7892,1867,0.7924863430292497
7924,1867,0.7924863430292497
8429,1867,0.7924863430292497
7851,1867,0.7924863430292497
6832,1867,0.7924863430292497
7769,1867,0.7924863430292497
7143,1867,0.7924863430292497
6910,1867,0.7924863430292497
7123,1867,0.7924863430292497
7772,1867,0.7924863430292497
8031,1867,0.7924863430292497
6886,1867,0.7924863430292497
7696,1867,0.7924863430292497
7315,1867,0.7924863430292497
6939,1867,0.7924863430292497
8005,1867,0.7924863430292497
6745,1867,0.7924863430292497
7559,1867,0.7924863430292497
7514,1867,0.7924863430292497
7454,1867,0.7924863430292497
7895,1867,0.7924863430292497
6938,1867,0.7924863430292497
7475,1867,0.7924863430292497
7302,1867,0.7924863430292497
8120,1867,0.7924863430292497
8670,1867,0.7924863430292497
7818,1867,0.7924863430292497
6961,1867,0.7924863430292497
7286,1867,0.7924863430292497
7552,1867,0.7924863430292497
7265,1867,0.7924863430292497
8525,1867,0.7924863430292497
7606,1867,0.7924863430292497
8109,1867,0.7924863430292497
8208,1867,0.7924863430292497
6894,1867,0.7924863430292497
7845,1867,0.7924863430292497
7396,1867,0.7924863430292497
7356,1867,0.7924863430292497
7197,1867,0.7924863430292497
7065,1867,0.7924863430292497
8595,1867,0.7924863430292497
8309,1867,0.7924863430292497
7764,1867,0.7924863430292497
6863,1867,0.7924863430292497
7544,1867,0.7924863430292497
6942,1867,0.7924863430292497
7359,1867,0.7924863430292497
7154,1867,0.7924863430292497
7617,1867,0.7924863430292497
6915,1867,0.7924863430292497
7985,1867,0.7924863430292497
7140,1867,0.7924863430292497
7131,1867,0.7924863430292497
7321,1867,0.7924863430292497
8894,1867,0.7924863430292497
7540,1867,0.7924863430292497
6982,1867,0.7924863430292497
7427,1867,0.7924863430292497
8465,1867,0.7924863430292497
7204,1867,0.7924863430292497
7492,1867,0.7924863430292497
8412,1867,0.7924863430292497
7094,1867,0.7924863430292497
7335,1867,0.7924863430292497
7570,1867,0.7924863430292497
7405,1867,0.7924863430292497
7939,1867,0.7924863430292497
6926,1867,0.7924863430292497
7222,1867,0.7924863430292497
7081,1867,0.7924863430292497
6805,1867,0.7924863430292497
7401,1867,0.7924863430292497
8233,1867,0.7924863430292497
7872,1867,0.7924863430292497
8224,1867,0.7924863430292497
8469,1867,0.7924863430292497
8366,1867,0.7924863430292497
7569,1867,0.7924863430292497
7167,1867,0.7924863430292497
7420,1867,0.7924863430292497
7468,1867,0.7924863430292497
8202,1867,0.7924863430292497
8602,1867,0.7924863430292497
7121,1867,0.7924863430292497
7112,1867,0.7924863430292497
7147,1867,0.7924863430292497
6907,1867,0.7924863430292497
6969,1867,0.7924863430292497
7729,1867,0.7924863430292497
7613,1867,0.7924863430292497
7709,1867,0.7924863430292497
7562,1867,0.7924863430292497
7516,1867,0.7924863430292497
7967,1867,0.7924863430292497
8855,1867,0.7924863430292497
8295,1867,0.7924863430292497
7487,1867,0.7924863430292497
6840,1867,0.7924863430292497
6782,1867,0.7924863430292497
7626,1867,0.7924863430292497
8619,1867,0.7924863430292497
7221,1867,0.7924863430292497
7998,1867,0.7924863430292497
7126,1867,0.7924863430292497
6920,1867,0.7924863430292497
8080,1867,0.7924863430292497
8116,1867,0.7924863430292497
6797,1867,0.7924863430292497
8860,1867,0.7924863430292497
